名称,発生場所,発生年月日,当事者種別,事故内容,所轄警察署,事故類型,地点経度,地点緯度
全事故,鳥取市今町２丁目,2013/03/23,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.22346111100,35.49706111110
全事故,鳥取市百谷,2013/05/14,普通乗用×普通乗用,重傷事故,鳥取署,車両相互,134.27682500000,35.50402777780
全事故,鳥取市叶,2013/05/13,中型貨物×軽乗用,軽傷事故,鳥取署,車両相互,134.21712222200,35.34323888890
全事故,鳥取市千代水３丁目,2013/05/08,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.19885277800,35.51921944440
全事故,鳥取市湖山町北３丁目,2013/04/19,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.17730000000,35.51929444440
全事故,鳥取市杉崎,2013/05/13,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.24806944400,35.46584611110
全事故,鳥取市吉成,2013/04/18,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.22090833300,35.48636111110
全事故,鳥取市緑ヶ丘１丁目,2013/05/10,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.20970000000,35.50161111110
全事故,鳥取市湖山町北１丁目,2013/04/26,自転車×歩行者・他,軽傷事故,鳥取署,人対車両,134.17775833300,35.51927222220
全事故,鳥取市良田,2013/05/17,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.14414166700,35.49770277780
全事故,鳥取市伏野,2013/03/29,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.14418055600,35.52514444440
全事故,鳥取市賀露町,2013/05/22,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.19056666700,35.52085027780
全事故,鳥取市千代水１丁目,2013/05/14,中型貨物×普通乗用,軽傷事故,鳥取署,車両相互,134.20258888900,35.51663888890
全事故,鳥取市湖山町北６丁目,2013/04/25,普通乗用×歩行者,重傷事故,鳥取署,人対車両,134.18199722200,35.51873333330
全事故,鳥取市片原１丁目,2013/05/15,軽乗用×歩行者,重傷事故,鳥取署,人対車両,134.23415555600,35.50120000000
全事故,鳥取市下味野,2013/05/19,軽乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.20396388900,35.46843611110
全事故,鳥取市緑ヶ丘１丁目,2013/05/25,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.21371388900,35.50004444440
全事故,鳥取市松並町１丁目,2013/05/16,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.21712222200,35.51397222220
全事故,鳥取市古海,2013/05/25,普通乗用×原付,軽傷事故,鳥取署,車両相互,134.20279388900,35.49641444440
全事故,鳥取市千代水４丁目,2013/05/28,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.19248333300,35.51743611110
全事故,鳥取市里仁,2013/05/22,普通乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.18436111100,35.50138611110
全事故,米子市古豊千,2013/05/21,軽乗用貨物×軽乗用,軽傷事故,高速隊,車両相互,133.37306527800,35.41974944440
全事故,米子市古豊千,2013/05/08,軽乗用×普通乗用,軽傷事故,高速隊,車両相互,133.36556388900,35.41780166670
全事故,米子市観音寺,2013/05/04,普通乗用×普通乗用,軽傷事故,高速隊,車両相互,133.36139777800,35.41751361110
全事故,米子市観音寺,2013/05/02,軽乗用×普通乗用×軽乗用,軽傷事故,高速隊,車両相互,133.36139777800,35.41751361110
全事故,八頭郡智頭町大字福原地内,2013/05/08,中型貨物×二種原,軽傷事故,高速隊,車両相互,134.29807610700,35.22946083770
全事故,米子市宗像,2013/05/24,普通乗用×普通乗用,軽傷事故,高速隊,車両相互,133.34972888900,35.41555944440
全事故,米子市観音寺,2013/04/29,中型貨物×軽乗用,軽傷事故,高速隊,車両相互,133.36335666700,35.41778333330
全事故,米子市陰田町,2013/05/03,普通乗用×普通乗用×軽乗用×普通乗用,軽傷事故,高速隊,車両相互,133.32834500000,35.41001666670
全事故,米子市長砂町,2013/05/11,軽乗用貨物×普通乗用,軽傷事故,高速隊,車両相互,133.35817777800,35.41736111110
自転車事故,米子市西福原一丁目,2013/03/23,大型貨物×自転車,重傷事故,米子署,車両相互,133.34071388900,35.43916833330
自転車事故,鳥取市湖山町北１丁目,2013/03/25,自転車×歩行者・他,軽傷事故,鳥取署,人対車両,134.17775833300,35.51927222220
自転車事故,米子市和田町,2013/03/29,軽乗用貨物×自転車,軽傷事故,米子署,車両相互,133.27362222200,35.48504166670
自転車事故,鳥取市緑ヶ丘１丁目,2013/03/30,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.20970000000,35.50161111110
自転車事故,鳥取市行徳２丁目,2013/04/10,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.21985000000,35.49903055550
自転車事故,鳥取市杉崎,2013/04/18,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.24806944400,35.46584611110
自転車事故,米子市淀江町淀江,2013/04/19,軽乗用×自転車,軽傷事故,米子署,車両相互,133.42862694400,35.46334027780
自転車事故,境港市財ノ木町,2013/05/02,軽乗用×自転車,軽傷事故,境港署,車両相互,133.24880833300,35.50503333330
自転車事故,八頭郡智頭町大字智頭,2013/05/08,軽乗用×自転車,重傷事故,智頭署,車両相互,134.22778916700,35.26447083330
自転車事故,鳥取市湖山町北３丁目,2013/05/10,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.17730000000,35.51929444440
自転車事故,米子市米原二丁目,2013/05/15,軽乗用×自転車,軽傷事故,米子署,車両相互,133.32814444400,35.44428888890
自転車事故,米子市旗ヶ崎四丁目,2013/05/21,軽乗用×自転車,重傷事故,米子署,車両相互,133.31423611100,35.43979722220
自転車事故,米子市東福原二丁目,2013/05/25,軽乗用×自転車,軽傷事故,米子署,車両相互,133.34871111100,35.43670555560
歩行者事故,鳥取市千代水４丁目,2013/04/24,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.19248333300,35.51743611110
歩行者事故,鳥取市松並町１丁目,2013/04/12,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.21712222200,35.51397222220
歩行者事故,鳥取市片原１丁目,2013/02/26,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.23415555600,35.50120000000
歩行者事故,鳥取市湖山町北６丁目,2013/04/22,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.18199722200,35.51873333330
歩行者事故,鳥取市湖山町北１丁目,2013/03/25,自転車×歩行者・他,軽傷事故,鳥取署,人対車両,134.17775833300,35.51927222220
歩行者事故,鳥取市扇町,2013/04/08,普通貨物×歩行者,軽傷事故,鳥取署,人対車両,134.22468888900,35.49164722220
歩行者事故,鳥取市末広温泉町,2013/04/17,普通貨物×歩行者,軽傷事故,鳥取署,人対車両,134.23084722200,35.49485000000
歩行者事故,鳥取市天神町,2013/05/21,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.21963333300,35.49296111110
歩行者事故,西伯郡大山町岡,2013/05/13,普通乗用×歩行者,軽傷事故,八橋署,人対車両,133.55717777800,35.52029166670
歩行者事故,西伯郡日吉津村日吉津,2013/04/19,軽乗用貨物×歩行者,軽傷事故,米子署,人対車両,133.38258611100,35.44677222220
歩行者事故,米子市両三柳,2013/05/17,軽乗用×歩行者,軽傷事故,米子署,人対車両,133.32280555600,35.44726666670
歩行者事故,米子市旗ヶ崎一丁目,2013/05/16,中型貨物×歩行者,軽傷事故,米子署,人対車両,133.32047777800,35.43647500000
全事故,米子市皆生温泉四丁目,2012/04/01,軽乗用×自転車,重傷事故,米子署,車両相互,133.35934444400,35.45637500000
全事故,鳥取市秋里,2012/12/20,軽乗用貨物×軽乗用貨物,重傷事故,鳥取署,車両相互,134.20786666700,35.51963333330
全事故,西伯郡大山町富長,2012/12/26,軽乗用×普通乗用,軽傷事故,八橋署,車両相互,133.48753333300,35.50497222220
全事故,鳥取市里仁,2013/01/08,軽乗用貨物×普通乗用,重傷事故,鳥取署,車両相互,134.18468055600,35.50216666670
全事故,鳥取市今町１丁目,2013/01/30,軽乗用×歩行者,重傷事故,鳥取署,人対車両,134.22596944400,35.49935833330
全事故,東伯郡琴浦町大字槻下,2013/02/04,普通乗用×普通乗用,軽傷事故,八橋署,車両相互,133.71734444400,35.49972777780
全事故,鳥取市湖山町西３丁目,2013/02/13,軽乗用貨物×軽乗用×普通乗用,重傷事故,鳥取署,車両相互,134.15403888900,35.52364444440
全事故,鳥取市行徳１丁目,2013/02/21,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.22260833300,35.49576388890
全事故,鳥取市若葉台北４丁目,2013/02/27,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.26724444400,35.44928055560
全事故,鳥取市若葉台南７丁目,2013/03/19,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.25573055600,35.44241111110
全事故,鳥取市湖山町西１丁目,2013/04/11,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.17056444400,35.52112750000
全事故,東伯郡湯梨浜町大字筒字,2013/04/13,普通乗用×物件等,重傷事故,倉吉署,車両単独,133.96216388900,35.50390277780
全事故,境港市麦垣町,2013/04/14,普通乗用×自転車,重傷事故,境港署,車両相互,133.25265000000,35.51052500000
全事故,鳥取市気高町浜村,2013/04/19,普通乗用×普通乗用,軽傷事故,浜村署,車両相互,134.05650277800,35.51850833330
全事故,日野郡江府町大字小江尾,2013/04/22,普通乗用×251-400,重傷事故,黒坂署,車両相互,133.48216388900,35.28986944440
全事故,鳥取市湯所町１丁目,2013/04/25,自転車×相手なし,軽傷事故,鳥取署,車両単独,134.23429166700,35.50983055560
全事故,鳥取市気高町酒津,2013/04/28,軽乗用×物件等,重傷事故,浜村署,車両単独,134.08695500000,35.52195888890
全事故,鳥取市小沢見,2013/05/03,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.10890555600,35.52391388890
全事故,倉吉市上井,2013/05/03,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.84667555600,35.45584833330
全事故,八頭郡智頭町大字市瀬,2013/05/05,普通乗用×軽乗用×普通乗用,軽傷事故,高速隊,車両相互,134.22029833300,35.28502305560
全事故,鳥取市千代水４丁目,2013/05/05,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.19224833300,35.51445138890
全事故,倉吉市大正町２丁目,2013/05/05,普通乗用×自転車,軽傷事故,倉吉署,車両相互,133.82331944400,35.43512500000
全事故,鳥取市宮長,2013/05/08,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.22285000000,35.47638055550
全事故,米子市上福原三丁目,2013/05/10,軽乗用×自転車,軽傷事故,米子署,車両相互,133.35361805600,35.44611666670
全事故,鳥取市古海,2013/05/11,普通貨物×普通乗用,軽傷事故,鳥取署,車両相互,134.20525000000,35.49492500000
全事故,米子市明治町,2013/05/12,軽乗用貨物×歩行者,軽傷事故,米子署,人対車両,133.33542777800,35.42370277780
全事故,米子市彦名町,2013/05/12,普通乗用×軽乗用貨物,軽傷事故,米子署,車両相互,133.28723944400,35.45779388890
全事故,鳥取市吉成２丁目,2013/05/14,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.22694833300,35.48417527780
全事故,鳥取市興南町,2013/05/14,普通乗用×軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.22889694400,35.48806722220
全事故,米子市皆生温泉二丁目,2013/05/14,大乗用×軽乗用,軽傷事故,米子署,車両相互,133.36196666700,35.45585694440
全事故,日野郡日野町貝原,2013/05/14,軽乗用×普通乗用,重傷事故,黒坂署,車両相互,133.45944500000,35.25612833330
全事故,倉吉市関金町関金宿,2013/05/16,普通乗用×歩行者,軽傷事故,倉吉署,人対車両,133.76120833300,35.36681388890
全事故,鳥取市布勢,2013/05/17,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.17668055600,35.50247500000
全事故,米子市道笑町四丁目,2013/05/17,軽乗用×普通乗用,重傷事故,米子署,車両相互,133.34556388900,35.42441944440
全事故,鳥取市行徳１丁目,2013/05/18,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.22013055600,35.49840277780
全事故,鳥取市気高町宝木,2013/05/18,対象外×自転車,軽傷事故,浜村署,車両相互,134.08279861100,35.51918111110
全事故,鳥取市田園町４丁目,2013/05/20,普通乗用×普通乗用×軽乗用,重傷事故,鳥取署,車両相互,134.22206111100,35.51665833330
全事故,倉吉市清谷,2013/05/20,軽乗用貨物×自転車,軽傷事故,倉吉署,車両相互,133.85213055600,35.47307222220
全事故,鳥取市福部町細川,2013/05/21,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.28641472200,35.54472638890
全事故,米子市皆生五丁目,2013/05/21,軽乗用×歩行者,軽傷事故,米子署,人対車両,133.36107500000,35.44726388890
全事故,米子市下郷,2013/05/22,普通乗用×歩行者,軽傷事故,米子署,人対車両,133.40215277800,35.42806388890
全事故,米子市米原五丁目,2013/05/22,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.33086277800,35.44375277780
全事故,米子市和田町,2013/05/22,普通貨物×普通貨物,軽傷事故,米子署,車両相互,133.27585222200,35.48722333330
全事故,鳥取市商栄町,2013/05/24,軽乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.20793333300,35.51944722220
全事故,岩美郡岩美町大字大谷,2013/05/24,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.29360833300,35.56654722220
全事故,西伯郡大山町国信,2013/05/24,軽乗用×普通乗用,軽傷事故,八橋署,車両相互,133.45148055600,35.49279444440
全事故,米子市冨士見町二丁目,2013/05/24,対象外×自転車,軽傷事故,米子署,車両相互,133.33464444400,35.43243333330
全事故,鳥取市安長,2013/05/25,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20319166700,35.51329722220
全事故,鳥取市浜坂７丁目,2013/05/25,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.20675833300,35.53029722220
全事故,米子市安倍,2013/05/25,軽乗用×歩行者,軽傷事故,米子署,人対車両,133.30149444400,35.44146944440
全事故,鳥取市商栄町,2013/05/27,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20796666700,35.51975833330
全事故,鳥取市福部町湯山,2013/05/28,軽乗用×軽乗用貨物×軽乗用,軽傷事故,鳥取署,車両相互,134.26183888900,35.54460000000
全事故,鳥取市片原５丁目,2013/05/29,軽乗用×軽乗用貨物,軽傷事故,鳥取署,車両相互,134.22640277800,35.50667250000
全事故,岩美郡岩美町河崎,2013/05/29,二種原×歩行者,重傷事故,鳥取署,人対車両,134.32751805600,35.56502166670
全事故,倉吉市上井町１丁目,2013/05/29,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.85008888900,35.45293333330
